   1.0000000000000000E-003   13.638050562483096     
   1.0069376230256452E-003   13.606321183020690     
   1.0139233766645354E-003   13.574650510269075     
   1.0209575948287232E-003   13.543038293437146     
   1.0280406137468145E-003   13.511484281733807     
   1.0351727719800417E-003   13.479988224367965     
   1.0423544104384513E-003   13.448549870548513     
   1.0495858723971920E-003   13.417168969484356     
   1.0568675035129258E-003   13.385845270384394     
   1.0641996518403532E-003   13.354578522457532     
   1.0715826678488445E-003   13.323368474912666     
   1.0790169044391938E-003   13.292214876958708     
   1.0865027169604917E-003   13.261117477804547     
   1.0940404632271028E-003   13.230076026659088     
   1.1016305035357749E-003   13.199090272731237     
   1.1092732006828566E-003   13.168159965229892     
   1.1169689199816452E-003   13.137284853363955     
   1.1247180292798399E-003   13.106464686342328     
   1.1325208989771290E-003   13.075699213373909     
   1.1403779020428971E-003   13.044988183667600     
   1.1482894140340469E-003   13.014331346432307     
   1.1562558131129530E-003   12.983728817263287     
   1.1642774800655416E-003   12.953183014624621     
   1.1723547983194845E-003   12.922694219936547     
   1.1804881539625302E-003   12.892262180416720     
   1.1886779357609622E-003   12.861886643282784     
   1.1969245351781737E-003   12.831567355752393     
   1.2052283463933845E-003   12.801304065043201     
   1.2135897663204836E-003   12.771096518372849     
   1.2220091946269960E-003   12.740944462958996     
   1.2304870337531890E-003   12.710847646019300     
   1.2390236889313132E-003   12.680805814771395     
   1.2476195682049628E-003   12.650818716432946     
   1.2562750824485860E-003   12.620886098221595     
   1.2649906453871256E-003   12.591007707354992     
   1.2737666736157892E-003   12.561183291050797     
   1.2826035866199642E-003   12.531412596526657     
   1.2915018067952741E-003   12.501695371000217     
   1.3004617594677594E-003   12.472031361689128     
   1.3094838729142142E-003   12.442420315811050     
   1.3185685783826534E-003   12.412861980583632     
   1.3277163101129332E-003   12.383356103224516     
   1.3369275053574975E-003   12.353902487362504     
   1.3462026044022827E-003   12.324503157976032     
   1.3555420505877676E-003   12.295159055853910     
   1.3649462903301557E-003   12.265869937946736     
   1.3744157731427177E-003   12.236635561205118     
   1.3839509516572828E-003   12.207455682579642     
   1.3935522816458639E-003   12.178330059020913     
   1.4032202220424493E-003   12.149258447479538     
   1.4129552349649421E-003   12.120240604906105     
   1.4227577857372409E-003   12.091276288251219     
   1.4326283429114861E-003   12.062365254465483     
   1.4425673782904607E-003   12.033507260499492     
   1.4525753669501333E-003   12.004702063303846     
   1.4626527872623701E-003   11.975949419829142     
   1.4728001209178057E-003   11.947249087025982     
   1.4830178529488581E-003   11.918600821844965     
   1.4933064717529191E-003   11.890004381236688     
   1.5036664691156958E-003   11.861459522151758     
   1.5140983402347234E-003   11.832966001540766     
   1.5246025837430256E-003   11.804523576354322     
   1.5351797017329593E-003   11.776132003543015     
   1.5458301997802052E-003   11.747791040057447     
   1.5565545869679382E-003   11.719501835361580     
   1.5673533759111590E-003   11.691266141398149     
   1.5782270827812031E-003   11.663083737510036     
   1.5891762273304029E-003   11.634954387800798     
   1.6002013329169365E-003   11.606877856374016     
   1.6113029265298494E-003   11.578853907333224     
   1.6224815388142324E-003   11.550882304782002     
   1.6337377040965926E-003   11.522962812823909     
   1.6450719604103980E-003   11.495095195562499     
   1.6564848495217845E-003   11.467279217101334     
   1.6679769169554576E-003   11.439514641543983     
   1.6795487120207725E-003   11.411801232993994     
   1.6912007878379805E-003   11.384138755554934     
   1.7029337013646729E-003   11.356526973330375     
   1.7147480134224078E-003   11.328965650423857     
   1.7266442887235065E-003   11.301454550938951     
   1.7386230958980518E-003   11.273993438979227     
   1.7506850075210728E-003   11.246582078648233     
   1.7628306001399028E-003   11.219220234049535     
   1.7750604543017455E-003   11.191907669286692     
   1.7873751545814196E-003   11.164644148463271     
   1.7997752896093100E-003   11.137430092077837     
   1.8122614520994890E-003   11.110267680575548     
   1.8248342388780636E-003   11.083156909252295     
   1.8374942509116899E-003   11.056097549856712     
